"StedID","Stedtekst","Vandområde","Dato","Medie","Prøvetype","Dybde (m)","Målested, x-koordinat","Målested, y-koordinat","Faktiske dybder (m)","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
20000015,"FLYNDERSØ, NORDLIGE DEL, Vandkemi","Flyndersø, nord","21.04.1982 12.00.00 +02:00","Sø","Enkeltprøve",0.2,496149.0000032278,6263973.00354252,"0,2","Total","Nitrogen,total N"," =",1.4000000664964318,"mg/l",9999999,NA,2
61000002,"MØLLESØ, Falster, kemi","Mølle Sø","17.10.1988 12.00.00 +01:00","Sø","Enkeltprøve",0.2,691300.999838957,6081685.003787639,"0,2","Total","Hydrogencarbonat"," =",178,"mg/l",9999999,NA,2
50000030,"FURESØEN STOREKALV AMT ST","Furesøen storekalv","13.08.1992 12.00.00 +02:00","Sø","Blandingsprøve",1.0166666666666666,715761.9998181335,6190674.003633292,"0,2; 1,9; 0,95","Partikelbundet - fra filteret","COD, susp.stof "," =",12,"mg/l",9999999,NA,2
13000001,"FARSØ SØ - vandkemi","Farsø Sø","28.01.1988 12.00.00 +01:00","Sø","Enkeltprøve",0,520558.99998280173,6292373.003501592,"0","Opløst - filtrat fra filtrering","Silicium"," =",7e-4,"mg/l",9999999,NA,2
32000011,"Engelsholm Sø - vandkemi","Engelsholm Sø","15.08.2011 12.00.00 +02:00","Sø","Enkeltprøve",5.2,520068.9999831031,6174893.003667407,"5,2","Total","Phosphor, total-P"," =",0.11,"mg/l",0.005,NA,3
50000119,"DONSE STOREDAM, kemi","Store donsedam","19.08.2022 12.00.00 +02:00","Sø","Blandingsprøve",0.55,712660.9998198722,6199630.003619507,"0,2; 0,9","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",46,"mg Pt/l",1,NA,2
20000035,"STUBBERGÅRD SØ, Vandkemi","Stubbergård Sø","24.08.2006 12.00.00 +02:00","Sø","Blandingsprøve",0.6666666666666666,495462.000003806,6253704.0035572015,"0,6; 0,2; 1,2","Opløst - filtrat fra filtrering","Chlorid"," =",58,"mg/l",9999999,NA,2
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","06.12.1989 12.00.00 +01:00","Sø","Enkeltprøve",20,552518.9999558639,6218243.003607626,"20","Total","Chlorophyl (ukorrigeret)","<",1,"µg/l",9999999,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","19.08.1997 12.00.00 +02:00","Sø","Enkeltprøve",5,571862.9999394091,6125861.003734028,"5","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.044,"mg/l",9999999,NA,2
16000059,"MELLEMVESE, Vandkemi","Mellemvese","10.12.1990 12.00.00 +01:00","Sø","Blandingsprøve",0.2,448989.0000427374,6271000.003532723,"0,2","Total","Alkalinitet,total TA"," =",3.51,"mmol/l",9999999,NA,2
32000011,"Engelsholm Sø - vandkemi","Engelsholm Sø","19.06.2006 12.00.00 +02:00","Sø","Blandingsprøve",1.0666666666666669,520068.9999831031,6174893.003667407,"2; 1; 0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.002,"mg/l",9999999,NA,2
16000104,"MOLLERUP SØ, Vandkemi","Mollerup Sø","22.08.2022 12.00.00 +02:00","Sø","Enkeltprøve",0.2,488309.00000978785,6281033.003515371,"0,2","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",20,"mg Pt/l",1,NA,2
24000008,"VALLUM SØ, MIDT","Vallum Sø","10.11.1993 12.00.00 +01:00","Sø","Enkeltprøve",0.2,594463.99992075935,6249753.0035636965,"0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.022,"mg/l",9999999,NA,2
21000350,"SLÅEN SØ - vandkemi","Slåensø","05.07.1989 12.00.00 +02:00","Sø","Enkeltprøve",10,538284.9999678292,6219967.0036050705,"10","Ej oplyst","Carbondioxid"," =",1.493,"mmol/l",9999999,NA,2
57000017,"BAVELSE SØ, kemi","Bavelse Sø","24.08.2004 12.00.00 +02:00","Sø","Blandingsprøve",1.1,667068.9998593958,6135191.003720428,"0; 2,2; 1,1","Total","Nitrogen,total N"," =",2.26,"mg/l",9999999,NA,2
21000265,"HALD SØ ST.3","Hald Sø","28.09.2004 12.00.00 +02:00","Sø","Enkeltprøve",0.2,521058.999982333,6249273.003563561,"0,2","Total","Phosphor, total-P"," =",0.04500000213738531,"mg/l",9999999,NA,2
45000027,"Langesø /002","Langesø","16.11.1993 12.00.00 +01:00","Sø","Enkeltprøve",0.2,575711.9999361922,6143790.003710112,"0,2","Total","Oxygenmætning"," =",64,"pct",9999999,NA,2
9000193,"ARUP VEJLE - vandkemi","Arup vejle","12.11.2003 12.00.00 +01:00","Sø","Blandingsprøve",0.4,494889.00000426656,6319219.003462329,"0,6; 0,2","Total","Suspenderede stoffer"," =",81,"mg/l",9999999,NA,2
55000012,"TISSØ, kemi","Tissø","09.12.2003 12.00.00 +01:00","Sø","Blandingsprøve",4.5,644294.9998785786,6162469.003684973,"0; 9; 7,2; 1,8; 5,4; 3,6","Total","Alkalinitet,total TA"," =",2.89,"mmol/l",9999999,NA,2
13000002,"HORNUM SØ - vandkemi","Hornum Sø","07.07.1997 12.00.00 +02:00","Sø","Blandingsprøve",1.1,545562.9999619251,6306744.00348085,"1,1","Total","Chlorophyl (ukorrigeret)"," =",10,"µg/l",9999999,NA,2
21001855,"NATUR SØ 56D30","Natur Sø 56d30","30.08.2007 12.00.00 +02:00","Sø","Enkeltprøve",0.2,547384.9999602729,6260282.003548056,"0,2","Total","Nitrogen,total N"," =",0.91,"mg/l",9999999,NA,2
27000008,"DALLERUP SØ  - vandkemi","Dallerup Sø","05.05.2017 12.00.00 +02:00","Sø","Blandingsprøve",1.3666666666666665,552913.9999554666,6185555.0036530215,"1,3; 0,2; 2,6","Total","Nitrogen,total N"," =",2.8,"mg/l",0.2,NA,3
47000014,"OLLERUP SØ AMTST.1","Ollerup Sø","10.06.1997 12.00.00 +02:00","Sø","Enkeltprøve",0.5,594807.9999200405,6103529.0037638005,"0,5","Total","Oxygenmætning"," =",89,"pct",9999999,NA,2
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","12.11.2012 12.00.00 +01:00","Sø","Blandingsprøve",0.7166666666666668,528586.9999758821,6087722.003783735,"1,3; 0,65; 0,2","Total","Konduktivitet"," =",46.8,"mS/m",9999999,NA,3
47000024,"Sortesø /001, Fyn","Sorte Sø","18.06.2003 12.00.00 +02:00","Sø","Enkeltprøve",3.4,583514.9999295654,6108993.003756486,"3,4","Total","Konduktivitet"," =",14.7,"mS/m",9999999,NA,2
60000008,"MAGLEMOSEN,MERN","Maglemosen","29.03.1984 12.00.00 +02:00","Sø","Enkeltprøve",0.2,694597.9998361829,6105431.003755859,"0,2","Total","COD, Kemisk iltforbrug"," =",49.5,"mg/l",9999999,NA,2
50000005,"BIRKERØD SØ","Birkerød Sø","04.11.1997 12.00.00 +01:00","Sø","Enkeltprøve",0.2,714471.999819278,6193251.003630243,"0,2","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.23,"mg/l",9999999,NA,2
47000012,"Keldsnor /001, vandkemi, sediment","Keldsnor","23.05.2017 12.00.00 +02:00","Sø","Blandingsprøve",0.30000000000000004,609889.9999073069,6065908.003812664,"0,4; 0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.002,"mg/l",0.001,NA,3
53000001,"KARLSTRUP SØ, kemi","Karlstrup kalkgrav","10.04.1991 12.00.00 +02:00","Sø","Blandingsprøve",4.04,702476.9998295826,6160382.003679989,"0,2; 2; 4; 6; 8","Opløst - filtrat fra filtrering","Ammonium-N"," =",0.061,"mg/l",9999999,NA,2
49000042,"ARRESØ, kemi","Arresø","03.03.1999 12.00.00 +01:00","Sø","Enkeltprøve",0.2,693897.9998371173,6209574.003614174,"0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P","<",0.005,"mg/l",9999999,NA,2
51000005,"MAGLESØ, kemi","Maglesø v. brorfelde","24.04.2001 12.00.00 +02:00","Sø","Blandingsprøve",2.5999999999999996,669463.9998575082,6168553.003675066,"5,1; 3,4; 0,2; 1,7","Ej oplyst","Silicium"," =",1.7,"mg/l",9999999,NA,2
43000039,"GAMBORG INDREFJORD AMT ST","Gamborg indrefjord","07.04.2005 12.00.00 +02:00","Sø","Enkeltprøve",0.2,550991.9999570264,6145697.003707256,"0,2","Total","pH"," =",8.24,"pH",9999999,NA,2
21000304,"NALDAL SØ - vandkemi","Naldal Sø","02.08.1979 12.00.00 +01:00","Sø","Blandingsprøve",99,544094.9999629151,6202157.003629976,"99","Total","Konduktivitet"," =",31,"mS/m",9999999,NA,2
16000004,"HOLMGÅRD SØ, Vandkemi","Holmgård Sø","20.06.1990 12.00.00 +02:00","Sø","Blandingsprøve",0.52,484940.0000126315,6252816.0035584895,"0,52","Total","Suspenderede stoffer"," =",37,"mg/l",9999999,NA,2
22000031,"GØDSTRUP SØ, Vandkemi","Gødstrup Sø","20.09.1990 12.00.00 +02:00","Sø","Blandingsprøve",0,494267.0000048165,6223446.003600032,"0","Ej oplyst","COD, Kemisk iltforbrug"," =",28,"mg/l",9999999,NA,2
47000021,"Vejlen, Tåsinge /001","Vejlen","16.10.1980 12.00.00 +01:00","Sø","Enkeltprøve",0.4,598487.9999169309,6095353.003774532,"0,4","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.116,"mg/l",9999999,NA,2
40000450,"78-soe-033","78-soe-033","30.08.2012 12.00.00 +02:00","Sø","Enkeltprøve",0.2,469753.00002550863,6114773.003748319,"0,2","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",148,"mg Pt/l",1,NA,2
50000039,"VEJLESØ, MIDT","Vejlesø","13.07.2006 12.00.00 +02:00","Sø","Blandingsprøve",0,717013.9998170253,6190183.003633423,"0","Total","Phosphor, total-P"," =",0.066,"mg/l",9999999,NA,2
61000353,"Sø ved Marielyst Golf","Sø ved marielyst golf","08.08.2019 12.00.00 +02:00","Sø","Enkeltprøve",0.2,689868.9998401701,6064034.003810696,"0,2","Total","pH"," =",7.97,"pH",9999999,NA,3
45000027,"Langesø /002","Langesø","17.05.1994 12.00.00 +02:00","Sø","Blandingsprøve",1.5,575711.9999361922,6143790.003710112,"0,2; 1,8; 2,5","Total","Alkalinitet,total TA"," =",2.95,"mmol/l",9999999,NA,2
53000037,"UTTERSLEV MOSE, VESTLIG BASSIN","Utterslev mose","29.06.1993 12.00.00 +02:00","Sø","Enkeltprøve",0.2,719438.9998148526,6179850.003646715,"0,2","Ej oplyst","Nitrogen,total N"," =",2.7000001282431185,"mg/l",9999999,NA,2
13000002,"HORNUM SØ - vandkemi","Hornum Sø","16.09.1996 12.00.00 +02:00","Sø","Blandingsprøve",1.1,545562.9999619251,6306744.00348085,"1,1","Opløst - filtrat fra filtrering","Ortho-phosphat-P","<",0.002,"mg/l",9999999,NA,2
30000005,"Holm Sø - vandkemi","Holm Sø","01.10.1996 12.00.00 +02:00","Sø","Enkeltprøve",0.2,450100.0000420259,6166893.003678545,"0,2","Total","pH"," =",6.7,"pH",9999999,NA,2
15000003,"KIELSTRUP SØ - vandkemi","Kielstrup Sø","12.05.2004 12.00.00 +02:00","Sø","Blandingsprøve",0.9,557738.9999516571,6280649.003518901,"1; 1,5; 0,2","Total","Alkalinitet,total TA"," =",2.7,"mmol/l",9999999,NA,2
47000353,"VEJLEN ØST MC/002","Vejlen","16.10.1980 12.00.00 +01:00","Sø","Enkeltprøve",0.2,598959.9999165334,6095470.003774385,"0,2","Total","Oxygen indhold"," =",8.5,"mg/l",9999999,NA,2
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","17.12.1997 12.00.00 +01:00","Sø","Blandingsprøve",1.2666666666666666,528586.9999758821,6087722.003783735,"0,2; 1,2; 2,4","Partikelbundet - fra filteret","COD, susp.stof "," =",9,"mg/l",9999999,NA,2
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","16.06.1999 12.00.00 +02:00","Sø","Enkeltprøve",20,552518.9999558639,6218243.003607626,"20","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.025,"mg/l",9999999,NA,2
51000005,"MAGLESØ, kemi","Maglesø v. brorfelde","15.04.2020 12.00.00 +02:00","Sø","Enkeltprøve",0.1,669463.9998575082,6168553.003675066,"0,1","Total","Konduktivitet"," =",34.4,"mS/m",1,NA,2
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","29.06.1993 12.00.00 +02:00","Sø","Enkeltprøve",25,552518.9999558639,6218243.003607626,"25","Opløst - filtrat fra filtrering","Silicium"," =",1.6,"mg/l",9999999,NA,2
2000140,"214-soe-003 (2770711) - vandkemi","Natur-Sø- idnr 2770711","27.08.2007 12.00.00 +02:00","Sø","Enkeltprøve",0.2,579665.9999338067,6371933.003384741,"0,2","Total","Phosphor, total-P"," =",0.046,"mg/l",9999999,NA,2
13000002,"HORNUM SØ - vandkemi","Hornum Sø","12.05.2014 12.00.00 +02:00","Sø","Blandingsprøve",1.1,545562.9999619251,6306744.00348085,"0,2; 2","Total","Chlorophyl (ukorrigeret)"," =",13,"µg/l",0.3,NA,3
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","21.06.1995 12.00.00 +02:00","Sø","Blandingsprøve",0.7766666666666667,528586.9999758821,6087722.003783735,"0,2; 1,42; 0,71","Partikelbundet - fra filteret","COD, susp.stof "," =",22,"mg/l",9999999,NA,2
50000003,"SJÆLSØ","Sjælsø","08.08.2002 12.00.00 +02:00","Sø","Blandingsprøve",1.2666666666666666,715251.9998186002,6196623.003625186,"0,2; 1,2; 2,4","Total","Phosphor, total-P"," =",0.102,"mg/l",9999999,NA,2
34000012,"Skærsø - vandkemi","Skærsø","15.10.1991 12.00.00 +01:00","Sø","Blandingsprøve",0,517418.9999853268,6159693.003688109,"0","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.010000000474974511,"mg/l",9999999,NA,2
41000079,"Kruså Møllesø - vandkemi","Kruså møllesø","13.04.2011 12.00.00 +02:00","Sø","Enkeltprøve",0.2,525356.9999786054,6077691.0037967,"0,2","Total","pH"," =",8.9,"pH",9999999,NA,2
21000367,"Skanderborg Sø - vandkemi","Hylke Sø","03.04.1981 12.00.00 +02:00","Sø","Enkeltprøve",0,557733.999951457,6207908.003622121,"0","Ej oplyst","Nitrogen,total N"," =",3.49,"mg/l",9999999,NA,2
21000238,"RING SØ","Ring Sø","16.11.2004 12.00.00 +01:00","Sø","Blandingsprøve",2.266666666666667,537178.9999687322,6202473.003629479,"2,6; 4; 0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.06,"mg/l",9999999,NA,2
21000350,"SLÅEN SØ - vandkemi","Slåensø","15.03.1989 12.00.00 +01:00","Sø","Enkeltprøve",11.2,538284.9999678292,6219967.0036050705,"11,2","Total","pH"," =",7.7,"pH",9999999,NA,2
21000336,"SILKEBORG LANGSØ,VESTB - SIL4","Silkeborglangsø vest","29.10.1974 12.00.00 +01:00","Sø","Enkeltprøve",0.1,532163.9999729793,6224755.003598302,"0,1","Ej oplyst","KIF,total Kemisk iltforbrug"," =",2.55,"mg/l",9999999,NA,2
50000036,"LYNGBY SØ, MIDT I VESTBASSIN, kemi","Lyngby Sø","07.08.1973 12.00.00 +01:00","Sø","Enkeltprøve",1,718005.9998161381,6186555.003638038,"1","Opløst - filtrat fra filtrering","Ammonium-N"," =",0.061,"mg/l",9999999,NA,2
32000011,"Engelsholm Sø - vandkemi","Engelsholm Sø","26.10.1995 12.00.00 +01:00","Sø","Blandingsprøve",3.2000000000000006,520068.9999831031,6174893.003667407,"0,2; 4,4; 5","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.038,"mg/l",9999999,NA,2
21000272,"VIBORG NØRRESØ, Vandkemi","Viborg nørresø","17.07.2019 12.00.00 +02:00","Sø","Blandingsprøve",2.066666666666667,526648.999977655,6257983.003551171,"0,2; 4; 2","Total","Alkalinitet,total TA"," =",1.8,"mmol/l",0.05,NA,3
21000263,"HALD SØ, Vandkemi","Hald Sø","31.01.2002 12.00.00 +01:00","Sø","Enkeltprøve",0.2,520998.9999823817,6247723.003565765,"0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.0760000036098063,"mg/l",9999999,NA,2
40000014,"Brøns Møllesø - vandkemi","Brøns møllesø","01.04.1992 12.00.00 +02:00","Sø","Blandingsprøve",0.475,484557.0000130231,6116281.003746258,"0,2; 0,75","Total","Chlorophyl A"," =",26.5,"µg/l",9999999,NA,2
46000013,"SØNDERBY SØ ST AMT","Sønderby Sø","13.03.2002 12.00.00 +01:00","Sø","Blandingsprøve",1.15,561029.9999485379,6122153.0037388215,"2,1; 0,2","Opløst - filtrat fra filtrering","Ortho-phosphat-P","<",0.002,"mg/l",9999999,NA,2
21000263,"HALD SØ, Vandkemi","Hald Sø","05.10.1989 12.00.00 +01:00","Sø","Enkeltprøve",30,520998.9999823817,6247723.003565765,"30","Total","Ammoniak+ammonium-N"," =",0.6100000289734453,"mg/l",9999999,NA,2
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","23.08.1990 12.00.00 +02:00","Sø","Blandingsprøve",0.5466666666666666,528586.9999758821,6087722.003783735,"0,48; 0,2; 0,96","Total","Alkalinitet,total TA"," =",2.73,"mmol/l",9999999,NA,2
47000068,"GUDME SØ ST 1","Gudme Sø","11.10.2005 12.00.00 +02:00","Sø","Enkeltprøve",0.2,608328.9999086647,6112863.003751663,"0,2","Total","Konduktivitet"," =",42.9,"mS/m",9999999,NA,2
25000059,"SØBY SØ, MIDTJYLLAND, Vandkemi","Søby Sø, midtjylland","25.02.2015 12.00.00 +01:00","Sø","Blandingsprøve",2.066666666666667,504514.99999620474,6211704.003616475,"4; 2; 0,2","Total","Phosphor, total-P"," =",0.016,"mg/l",0.01,NA,3
25000059,"SØBY SØ, MIDTJYLLAND, Vandkemi","Søby Sø, midtjylland","04.12.2006 12.00.00 +01:00","Sø","Blandingsprøve",2.825,504514.99999620474,6211704.003616475,"4; 5,1; 0,2; 2","Total","pH"," =",7.7,"pH",9999999,NA,2
53000038,"DAMHUSSØEN","Damhussøen","14.09.2020 12.00.00 +02:00","Sø","Blandingsprøve",0.35,718515.9998156661,6175584.003653069,"0,2; 0,5","Opløst - filtrat fra filtrering","Nitrit+nitrat-N","<",0.005,"mg/l",0.005,NA,2
18000022,"VANSØ, Vandkemi","Vansø","19.05.2017 12.00.00 +02:00","Sø","Blandingsprøve",0.475,531168.9999738683,6259883.003548483,"0,75; 0,2","Total","Suspenderede stoffer"," =",6,"mg/l",0.2,NA,3
32000010,"Fårup Sø - vandkemi","Fårup Sø","05.10.1994 12.00.00 +01:00","Sø","Blandingsprøve",1.4666666666666666,525368.9999786419,6176393.003665378,"0,2; 2,8; 1,4","Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.024,"mg/l",9999999,NA,2
56000014,"NØRREMOSE","Nørremose","01.03.1981 12.00.00 +01:00","Sø","Blandingsprøve",0.2,660035.999865355,6154380.003695159,"0,2","Ej oplyst","Phosphor, total-P"," =",0.23,"mg/l",9999999,NA,2
13000002,"HORNUM SØ - vandkemi","Hornum Sø","19.06.2001 12.00.00 +02:00","Sø","Blandingsprøve",1.0666666666666669,545562.9999619251,6306744.00348085,"2; 0,2; 1","Opløst - filtrat fra filtrering","Silicium"," =",0.057,"mg/l",9999999,NA,2
50000039,"VEJLESØ, MIDT","Vejlesø","18.07.1972 12.00.00 +01:00","Sø","Enkeltprøve",0.2,717013.9998170253,6190183.003633423,"0,2","Total","BI5"," =",10,"mg/l",9999999,NA,2
64000016,"RØGBØLLE SØ, NORDB","Røgbøllesø","13.02.1990 12.00.00 +01:00","Sø","Enkeltprøve",0.2,665546.9998605691,6067368.003809468,"0,2","Total","Ammoniak+ammonium-N"," =",0.019,"mg/l",9999999,NA,2
21000374,"RÆVSØ, MIDT","Rævsø","21.04.1998 12.00.00 +02:00","Sø","Enkeltprøve",0.5,527613.9999767836,6208973.003620364,"0,5","Opløst - filtrat fra filtrering","Silicium","<",0.05,"mg/l",9999999,NA,2
25003517,"60-soe-019","60-soe-019","31.08.2015 12.00.00 +02:00","Sø","Enkeltprøve",0.2,480734.0000162083,6194614.003640267,"0,2","Total","pH"," =",6.85,"pH",9999999,NA,3
41000003,"Ketting Nor - vandkemi","Kettingnor","29.05.2001 12.00.00 +02:00","Sø","Enkeltprøve",0.2,555949.9999527988,6091851.003778589,"0,2","Opløst - filtrat fra filtrering","Nitrit+nitrat-N","<",0.01,"mg/l",9999999,NA,2
23000021,"TILLERUP SØ, MIDT","Tillerup Sø","26.07.2016 12.00.00 +02:00","Sø","Blandingsprøve",4.5,587788.9999262639,6227563.003595007,"5; 4","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.012,"mg/l",0.005,NA,3
30000036,"Selager Sø - vandkemi","Selager Sø","09.03.1999 12.00.00 +01:00","Sø","Enkeltprøve",0,450042.0000420739,6167384.003677876,"0","Total","Ammoniak+ammonium-N","<",0.050000002374872565,"mg/l",9999999,NA,2
1000035,"NORS SØ - vandkemi","Norssø","30.09.2004 12.00.00 +02:00","Sø","Blandingsprøve",3.05,476319.00001976633,6320842.003460006,"0,2; 2; 4; 6","Total","pH"," =",8.4,"pH",9999999,NA,2
21000353,"KNUD SØ, ØST - Kemistation","Knudsø","07.10.1983 12.00.00 +01:00","Sø","Enkeltprøve",0,547981.9999596758,6217718.003608311,"0","Total","Chlorophyl (ukorrigeret)"," =",17,"µg/l",9999999,NA,2
63000010,"P.HANSENS GRUSGRAV AMT ST","P.hansens grusgrav","15.09.2003 12.00.00 +02:00","Sø","Blandingsprøve",3.0666666666666664,669829.9998569825,6075138.003799112,"0,2; 3; 6","Total","Nitrogen,total N"," =",0.264,"mg/l",9999999,NA,2
44000011,"Fjellerup Sø /001, vandkemi, sediment","Fjellerup Sø","14.05.2008 12.00.00 +02:00","Sø","Enkeltprøve",0.2,600419.9999153392,6121973.003739544,"0,2","Total","Oxygen indhold"," =",10.91,"mg/l",9999999,NA,2
50000029,"FURESØ, kemi","Furesøen  storesø","15.06.1993 12.00.00 +02:00","Sø","Enkeltprøve",25,714083.9998196077,6189179.003636095,"25","Total","Nitrogen,total N"," =",0.85,"mg/l",9999999,NA,2
15000005,"UDBYOVER SØ Ø-DEL (UDB 1)","Udbyover Sø","28.09.2009 12.00.00 +02:00","Sø","Blandingsprøve",0.5,574383.9999377168,6279463.003520841,"0,2; 0,8","Total","Suspenderede stoffer"," =",20,"mg/l",9999999,NA,2
53000577,"Nymøllesø","Nymøllesø","23.09.2004 12.00.00 +02:00","Sø","Blandingsprøve",1.2000000000000002,699459.9998321955,6170500.003666978,"0,2; 2,2","Total","Alkalinitet,total TA"," =",4.72,"mmol/l",9999999,NA,2
21000254,"VÆNG SØ","Vængsø","29.08.1990 12.00.00 +02:00","Sø","Blandingsprøve",1.35,540839.9999656656,6210187.00361877,"1,35","Opløst - filtrat fra filtrering","Ammonium-N"," =",0.008,"mg/l",9999999,NA,2
35000199,"Sneum Engsø - vandkemi","Sneum engsø","14.07.1999 12.00.00 +02:00","Sø","Enkeltprøve",0,475073.0000210084,6143251.0037103435,"0","Opløst - filtrat fra filtrering","Ortho-phosphat-P","<",0.020000000949949023,"mg/l",9999999,NA,2
30000005,"Holm Sø - vandkemi","Holm Sø","01.06.2005 12.00.00 +02:00","Sø","Blandingsprøve",0.6,450100.0000420259,6166893.003678545,"0,2; 1","Opløst - filtrat fra filtrering","Silicium"," =",0.003,"mg/l",9999999,NA,1
42000001,"Hostrup Sø - vandkemi","Hostrup Sø","16.08.1995 12.00.00 +02:00","Sø","Blandingsprøve",0.9566666666666668,527762.999976578,6090708.003779852,"0,89; 1,78; 0,2","Opløst - filtrat fra filtrering","Silicium"," =",0.34,"mg/l",9999999,NA,2
34000015,"Dons Nørresø - vandkemi","Dons nørresø","02.06.1982 12.00.00 +02:00","Sø","Blandingsprøve",99,526782.9999774365,6156900.003691938,"99","Total","Konduktivitet"," =",36.3,"mS/m",9999999,NA,2
21000263,"HALD SØ, Vandkemi","Hald Sø","09.02.1989 12.00.00 +01:00","Sø","Enkeltprøve",0.2,520998.9999823817,6247723.003565765,"0,2","Total","Suspenderede stoffer"," =",4.5,"mg/l",9999999,NA,2
62000009,"VESTERBORG SØ, kemi","Vesterborg Sø","02.06.1997 12.00.00 +02:00","Sø","Blandingsprøve",0.7166666666666668,645923.9998770257,6082133.003791499,"0,65; 1,3; 0,2","Total","Alkalinitet,total TA"," =",4.9,"mmol/l",9999999,NA,2
57000024,"TYSTRUP SØ, kemi","Tystrup Sø","12.07.1999 12.00.00 +02:00","Sø","Enkeltprøve",10,663915.9998620469,6137795.003717209,"10","Ej oplyst","Nitrogen,total N"," =",3.9,"mg/l",9999999,NA,2
57000112,"GISSELFELT SØ AMT ST","Gisselfelt Sø","28.04.1999 12.00.00 +02:00","Sø","Blandingsprøve",0.6,688773.9998411441,6131046.0037229955,"0,2; 1","Ej oplyst","Nitrogen,total N"," =",1.19,"mg/l",9999999,NA,2
27000130,"NØRRESTRAND AMT ST","Nørre Strand","14.07.1983 12.00.00 +02:00","Sø","Blandingsprøve",99,555564.9999532494,6192796.003643066,"99","Total","Chlorophyl (ukorrigeret)"," =",80,"µg/l",9999999,NA,2
